YEAR,SEX,AGE,EDUC,SPEDUC,PAEDUC,MAEDUC,WGSTAT,SPINCMR,WGWKHR,WGUNN,WGNOEMP,RINCOME,KIDNUM10,CULTBIAS5,INDLIMIT,LEISUREI,DINNER,BLOODTYP,LOTR3
2008,2,60,5,5,1,0,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2008,2,62,5,5,5,1,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2008,1,26,5,-1,4,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2008,2,35,5,5,3,2,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2008,2,61,2,3,1,1,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2008,2,39,5,5,1,1,1,1,40,2,-1,3,-1,-1,-1,-1,-1,-1,-1
2008,1,40,4,4,3,2,1,1,48,2,-1,5,-1,-1,-1,-1,-1,-1,-1
2008,2,37,3,-1,5,1,2,-1,72,2,-1,4,-1,-1,-1,-1,-1,-1,-1
2008,2,32,3,5,2,2,2,1,25,2,-1,1,-1,-1,-1,-1,-1,-1,-1
2008,1,80,5,3,8,-8,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2008,1,32,3,3,5,3,1,2,10,2,-1,3,-1,-1,-1,-1,-1,-1,-1
2008,2,51,3,-1,8,1,2,-1,40,2,-1,2,-1,-1,-1,-1,-1,-1,-1
2008,1,49,5,-1,3,1,1,-1,40,2,-1,9,-1,-1,-1,-1,-1,-1,-1
2008,1,23,3,-1,3,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2008,1,21,5,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2008,1,36,5,5,3,3,1,1,45,2,-1,6,-1,-1,-1,-1,-1,-1,-1
2008,1,39,4,3,1,0,1,1,40,1,-1,7,-1,-1,-1,-1,-1,-1,-1
2008,2,73,1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2008,2,21,4,-1,3,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2008,2,54,3,3,2,5,1,1,45,2,-1,3,-1,-1,-1,-1,-1,-1,-1
2008,2,62,2,-1,3,1,2,-1,20,2,-1,1,-1,-1,-1,-1,-1,-1,-1
2008,2,30,5,5,5,3,1,1,45,2,-1,6,-1,-1,-1,-1,-1,-1,-1
2008,1,46,5,-1,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2008,2,69,0,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2008,2,27,5,-1,1,1,1,-1,42,2,-1,1,-1,-1,-1,-1,-1,-1,-1
2008,2,38,3,3,1,1,1,1,50,2,-1,4,-1,-1,-1,-1,-1,-1,-1
2008,1,28,5,-1,3,2,1,-1,40,2,-1,8,-1,-1,-1,-1,-1,-1,-1
2008,2,35,3,3,1,0,2,1,36,2,-1,2,-1,-1,-1,-1,-1,-1,-1
2008,1,50,3,3,0,5,3,2,60,2,-1,4,-1,-1,-1,-1,-1,-1,-1
2008,1,53,3,3,2,1,1,2,60,2,-1,5,-1,-1,-1,-1,-1,-1,-1
2008,2,70,1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2008,1,50,2,-1,8,-8,2,-1,60,2,-1,3,-1,-1,-1,-1,-1,-1,-1
2008,1,76,6,2,1,0,-1,2,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,-1
2008,2,70,2,5,-8,1,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2008,2,44,3,5,-8,1,-1,1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1
2008,1,78,1,1,-8,-8,-1,2,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1
2008,1,18,3,-1,3,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2008,2,28,4,-1,3,2,1,-1,40,2,-1,4,-1,-1,-1,-1,-1,-1,-1
2008,1,66,3,2,3,0,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2008,2,31,4,-1,5,3,1,-1,50,2,-1,4,-1,-1,-1,-1,-1,-1,-1
2008,2,85,5,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2008,2,85,5,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2008,2,35,5,-1,3,3,1,-1,45,2,-1,5,-1,-1,-1,-1,-1,-1,-1
2008,2,50,7,-1,3,2,1,-1,48,2,-1,6,-1,-1,-1,-1,-1,-1,-1
2008,2,27,5,5,3,3,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2008,1,29,3,-1,1,2,1,-1,70,2,-1,5,-1,-1,-1,-1,-1,-1,-1
2008,1,57,2,1,1,0,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2008,1,47,4,3,1,1,1,1,78,2,-1,4,-1,-1,-1,-1,-1,-1,-1
2008,1,40,6,5,1,1,1,2,40,2,-1,9,-1,-1,-1,-1,-1,-1,-1
2008,2,42,5,5,1,1,2,1,20,2,-1,1,-1,-1,-1,-1,-1,-1,-1
2008,1,26,5,-1,5,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2008,1,41,6,-1,3,1,2,-1,40,2,-1,5,-1,-1,-1,-1,-1,-1,-1
2008,1,19,5,-1,3,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2008,1,24,5,-1,5,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2008,1,32,4,-1,3,2,1,-1,55,2,-1,5,-1,-1,-1,-1,-1,-1,-1
2008,1,31,5,-1,3,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2008,1,37,5,4,5,5,2,2,48,2,-1,8,-1,-1,-1,-1,-1,-1,-1
2008,2,35,6,-1,3,2,1,-1,24,2,-1,3,-1,-1,-1,-1,-1,-1,-1
2008,1,56,2,2,8,1,3,2,30,2,-1,3,-1,-1,-1,-1,-1,-1,-1
2008,2,27,5,-1,5,4,1,-1,58,2,-1,4,-1,-1,-1,-1,-1,-1,-1
2008,1,32,4,3,3,3,1,1,55,2,-1,4,-1,-1,-1,-1,-1,-1,-1
2008,1,19,5,-1,3,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2008,2,34,4,3,3,2,1,1,54,2,-1,3,-1,-1,-1,-1,-1,-1,-1
2008,2,31,3,-1,2,1,-1,-1,-1,-1,-1,4,-1,-1,-1,-1,-1,-1,-1
2008,2,56,2,0,0,0,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2008,1,26,4,-1,2,2,1,-1,50,2,-1,5,-1,-1,-1,-1,-1,-1,-1
2008,1,50,3,3,0,0,1,1,60,2,-1,4,-1,-1,-1,-1,-1,-1,-1
2008,1,47,3,3,-8,-8,-1,1,-1,-1,-1,6,-1,-1,-1,-1,-1,-1,-1
2008,2,65,2,2,5,1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2008,2,30,3,-1,1,1,1,-1,48,2,-1,5,-1,-1,-1,-1,-1,-1,-1
2008,1,42,3,3,3,2,-1,2,-1,-1,-1,9,-1,-1,-1,-1,-1,-1,-1
2008,2,63,0,3,0,0,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2008,2,25,4,-1,1,1,1,-1,30,2,-1,2,-1,-1,-1,-1,-1,-1,-1
2008,2,58,3,5,0,0,-1,1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,-1
2008,1,36,5,5,5,3,1,2,50,2,-1,7,-1,-1,-1,-1,-1,-1,-1
2008,2,35,3,3,5,3,-1,1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1
2008,1,39,3,-1,0,0,3,-1,50,2,-1,4,-1,-1,-1,-1,-1,-1,-1
2008,1,55,7,5,6,1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2008,1,27,3,-1,3,3,2,-1,48,2,-1,4,-1,-1,-1,-1,-1,-1,-1
2008,1,27,3,4,1,2,1,2,50,1,-1,5,-1,-1,-1,-1,-1,-1,-1
2008,1,37,3,3,2,1,1,1,72,2,-1,9,-1,-1,-1,-1,-1,-1,-1
2008,2,45,2,3,2,2,1,1,60,2,-1,5,-1,-1,-1,-1,-1,-1,-1
2008,2,51,3,2,8,8,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2008,2,60,1,3,0,0,-1,1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1
2008,2,50,4,3,2,1,-1,1,-1,-1,-1,7,-1,-1,-1,-1,-1,-1,-1
2008,1,23,5,-1,4,3,2,-1,45,2,-1,3,-1,-1,-1,-1,-1,-1,-1
2008,1,20,5,-1,3,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2008,1,52,1,-1,1,0,3,-1,30,2,-1,1,-1,-1,-1,-1,-1,-1,-1
2008,1,28,3,-8,1,1,1,-8,68,2,-1,5,-1,-1,-1,-1,-1,-1,-1
2008,1,62,3,3,1,1,1,1,48,2,-1,3,-1,-1,-1,-1,-1,-1,-1
2008,1,41,3,3,1,1,3,2,50,2,-1,6,-1,-1,-1,-1,-1,-1,-1
2008,2,60,2,3,4,-8,-1,1,-1,-1,-1,5,-1,-1,-1,-1,-1,-1,-1
2008,1,45,7,5,3,2,1,1,20,2,-1,13,-1,-1,-1,-1,-1,-1,-1
2008,1,45,3,3,-8,-8,-1,2,-1,-1,-1,8,-1,-1,-1,-1,-1,-1,-1
2008,2,39,6,-1,1,0,1,-1,6,2,-1,3,-1,-1,-1,-1,-1,-1,-1
2008,1,62,2,1,0,0,1,2,62,1,-1,2,-1,-1,-1,-1,-1,-1,-1
2008,1,34,6,5,1,1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2008,2,23,5,-1,5,3,1,-1,40,1,-1,5,-1,-1,-1,-1,-1,-1,-1
2008,2,67,1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2008,2,43,3,3,1,1,1,1,40,2,-1,4,-1,-1,-1,-1,-1,-1,-1
2008,2,77,0,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2008,1,34,4,4,5,3,-1,2,-1,-1,-1,9,-1,-1,-1,-1,-1,-1,-1
2008,1,53,3,3,1,1,1,2,54,2,-1,5,-1,-1,-1,-1,-1,-1,-1
2008,2,56,3,3,8,2,-1,1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1
2008,1,32,3,-1,-8,-8,1,-1,60,2,-1,4,-1,-1,-1,-1,-1,-1,-1
2008,2,37,3,-1,2,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2008,1,33,4,3,1,2,1,1,45,2,-1,5,-1,-1,-1,-1,-1,-1,-1
2008,2,41,4,6,3,2,2,1,45,2,-1,3,-1,-1,-1,-1,-1,-1,-1
2008,2,69,8,2,0,0,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2008,1,40,3,-1,1,1,1,-1,48,2,-1,5,-1,-1,-1,-1,-1,-1,-1
2008,1,19,5,-1,3,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2008,1,75,5,3,8,0,-1,1,-1,-1,-1,11,-1,-1,-1,-1,-1,-1,-1
2008,2,26,4,-1,2,2,1,-1,58,2,-1,4,-1,-1,-1,-1,-1,-1,-1
2008,1,34,3,-1,1,0,1,-1,70,1,-1,5,-1,-1,-1,-1,-1,-1,-1
2008,2,49,3,-1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2008,2,64,1,-1,8,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2008,2,37,3,3,1,1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2008,1,39,5,5,3,1,1,2,50,2,-1,7,-1,-1,-1,-1,-1,-1,-1
2008,2,31,5,5,3,1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2008,1,20,5,-1,5,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2008,2,38,3,-8,-8,-8,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2008,2,75,1,5,0,0,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2008,2,77,3,7,-8,-8,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2008,2,64,1,1,-8,-8,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2008,2,43,5,5,2,2,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2008,1,39,5,5,3,3,1,1,55,1,-1,11,-1,-1,-1,-1,-1,-1,-1
2008,1,33,5,-1,3,3,1,-1,48,2,-1,11,-1,-1,-1,-1,-1,-1,-1
2008,2,33,4,5,5,2,-1,1,-1,-1,-1,8,-1,-1,-1,-1,-1,-1,-1
2008,1,36,6,5,3,3,1,2,50,1,-1,10,-1,-1,-1,-1,-1,-1,-1
2008,2,33,5,5,3,3,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2008,1,30,7,5,7,5,1,1,55,2,-1,6,-1,-1,-1,-1,-1,-1,-1
2008,2,35,5,7,5,5,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2008,2,45,4,3,5,1,2,1,54,2,-1,3,-1,-1,-1,-1,-1,-1,-1
2008,1,68,1,-1,-8,-8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2008,1,22,3,-1,1,-8,1,-1,40,1,-1,2,-1,-1,-1,-1,-1,-1,-1
2008,2,32,5,3,2,2,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2008,1,39,3,-1,1,1,1,-1,45,2,-1,5,-1,-1,-1,-1,-1,-1,-1
2008,1,39,5,-1,-8,-8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2008,1,29,5,-1,3,2,1,-1,53,2,-1,4,-1,-1,-1,-1,-1,-1,-1
2008,1,33,5,-1,5,3,1,-1,55,2,-1,9,-1,-1,-1,-1,-1,-1,-1
2008,1,53,3,3,-8,-8,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2008,1,27,5,3,5,-8,1,1,48,2,-1,3,-1,-1,-1,-1,-1,-1,-1
2008,1,24,3,3,1,-8,3,2,36,2,-1,3,-1,-1,-1,-1,-1,-1,-1
2008,1,65,3,1,0,0,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2008,1,34,5,-1,1,0,1,-1,40,2,-1,6,-1,-1,-1,-1,-1,-1,-1
2008,1,26,5,-1,3,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2008,2,50,5,-1,5,5,-1,-1,-1,-1,-1,5,-1,-1,-1,-1,-1,-1,-1
2008,1,50,2,-1,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2008,2,79,1,-1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2008,2,45,3,-1,1,1,2,-1,72,2,-1,2,-1,-1,-1,-1,-1,-1,-1
2008,2,80,1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2008,1,35,5,6,5,2,1,1,43,2,-1,11,-1,-1,-1,-1,-1,-1,-1
2008,2,43,5,-1,1,1,1,-1,40,1,-1,7,-1,-1,-1,-1,-1,-1,-1
2008,1,61,3,3,8,0,-1,2,-1,-1,-1,9,-1,-1,-1,-1,-1,-1,-1
2008,1,38,5,3,8,0,1,1,42,2,-1,8,-1,-1,-1,-1,-1,-1,-1
2008,2,71,2,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2008,1,48,4,3,8,2,1,2,45,1,-1,7,-1,-1,-1,-1,-1,-1,-1
2008,2,52,3,5,4,3,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2008,2,23,5,-1,3,5,1,-1,37,2,-1,3,-1,-1,-1,-1,-1,-1,-1
2008,1,33,5,5,3,3,-1,1,-1,-1,-1,5,-1,-1,-1,-1,-1,-1,-1
2008,1,38,3,4,3,1,1,2,72,2,-1,3,-1,-1,-1,-1,-1,-1,-1
2008,1,36,5,4,3,3,-1,1,-1,-1,-1,13,-1,-1,-1,-1,-1,-1,-1
2008,2,48,5,5,3,2,-1,1,-1,-1,-1,5,-1,-1,-1,-1,-1,-1,-1
2008,1,29,3,-1,3,3,1,-1,40,2,-1,6,-1,-1,-1,-1,-1,-1,-1
2008,2,27,5,-1,5,5,1,-1,40,2,-1,5,-1,-1,-1,-1,-1,-1,-1
2008,1,33,5,6,5,3,1,2,100,2,-1,21,-1,-1,-1,-1,-1,-1,-1
2008,1,50,5,5,4,1,1,2,40,1,-1,9,-1,-1,-1,-1,-1,-1,-1
2008,1,23,5,-1,3,3,3,-1,20,2,-1,1,-1,-1,-1,-1,-1,-1,-1
2008,1,46,3,3,3,3,1,1,50,1,-1,8,-1,-1,-1,-1,-1,-1,-1
2008,2,38,5,4,2,1,-1,1,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,-1
2008,2,66,1,-1,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2008,2,28,4,-1,3,3,-1,-1,-1,-1,-1,5,-1,-1,-1,-1,-1,-1,-1
2008,2,35,3,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2008,1,32,5,-1,3,1,1,-1,60,2,-1,5,-1,-1,-1,-1,-1,-1,-1
2008,2,33,5,5,3,2,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2008,2,49,5,6,1,1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2008,2,43,5,6,5,5,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2008,2,37,5,5,3,3,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2008,2,55,5,5,-8,3,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2008,2,44,5,5,8,8,1,1,40,2,-1,15,-1,-1,-1,-1,-1,-1,-1
2008,2,21,5,-1,5,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2008,2,47,6,6,5,3,1,1,10,1,-1,10,-1,-1,-1,-1,-1,-1,-1
2008,1,39,5,5,-8,-8,1,2,40,2,-1,11,-1,-1,-1,-1,-1,-1,-1
2008,2,38,5,6,5,4,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2008,1,50,6,3,3,2,-1,1,-1,-1,-1,12,-1,-1,-1,-1,-1,-1,-1
2008,1,36,5,5,3,5,1,2,40,2,-1,7,-1,-1,-1,-1,-1,-1,-1
2008,2,43,2,3,1,1,1,1,72,2,-1,3,-1,-1,-1,-1,-1,-1,-1
2008,2,42,1,-1,8,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2008,2,67,1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2008,2,82,0,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2008,2,37,3,3,3,3,1,1,40,2,-1,5,-1,-1,-1,-1,-1,-1,-1
2008,2,68,1,3,-8,8,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2008,2,43,5,5,2,2,2,1,40,2,-1,3,-1,-1,-1,-1,-1,-1,-1
2008,2,86,0,-1,-8,-8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2008,2,54,3,3,0,0,2,1,35,2,-1,3,-1,-1,-1,-1,-1,-1,-1
2008,1,62,1,1,8,0,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2008,2,75,0,1,1,0,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2008,1,53,2,2,2,1,3,2,40,1,-1,4,-1,-1,-1,-1,-1,-1,-1
2008,2,64,0,2,8,0,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2008,2,64,1,-1,8,-8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2008,2,45,2,2,1,0,3,1,20,2,-1,2,-1,-1,-1,-1,-1,-1,-1
2008,2,67,1,-1,8,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2008,1,27,5,3,3,1,1,2,60,2,-1,4,-1,-1,-1,-1,-1,-1,-1
2008,2,57,1,2,1,0,-1,1,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,-1
2008,2,51,3,3,1,1,-1,1,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,-1
2008,1,67,3,2,1,0,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2008,2,50,5,7,5,3,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2008,2,43,4,5,2,1,1,1,40,1,-1,6,-1,-1,-1,-1,-1,-1,-1
2008,1,34,5,5,2,2,1,1,60,2,-1,8,-1,-1,-1,-1,-1,-1,-1
2008,2,59,3,5,5,1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2008,2,46,3,3,1,1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2008,2,29,5,6,3,3,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2008,2,39,5,5,6,5,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2008,2,52,3,3,8,0,-1,1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1
2008,1,34,3,-1,1,1,-1,-1,-1,-1,-1,5,-1,-1,-1,-1,-1,-1,-1
2008,1,45,3,-1,1,0,1,-1,50,2,-1,4,-1,-1,-1,-1,-1,-1,-1
2008,1,56,3,3,2,0,-1,1,-1,-1,-1,5,-1,-1,-1,-1,-1,-1,-1
2008,2,67,3,5,0,0,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2008,1,19,3,-1,3,3,1,-1,51,2,-1,3,-1,-1,-1,-1,-1,-1,-1
2008,1,43,4,3,1,1,-1,1,-1,-1,-1,4,-1,-1,-1,-1,-1,-1,-1
2008,2,49,3,3,1,1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2008,2,31,3,-1,2,-8,3,-1,102,2,-1,4,-1,-1,-1,-1,-1,-1,-1
2008,2,23,3,-1,2,2,1,-1,45,2,-1,3,-1,-1,-1,-1,-1,-1,-1
2008,1,56,5,3,1,1,-1,1,-1,-1,-1,6,-1,-1,-1,-1,-1,-1,-1
2008,2,33,4,-1,3,3,1,-1,40,2,-1,6,-1,-1,-1,-1,-1,-1,-1
2008,1,27,4,-1,3,1,1,-1,45,2,-1,4,-1,-1,-1,-1,-1,-1,-1
2008,2,23,5,-1,5,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2008,2,54,6,5,5,3,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2008,1,19,5,-1,5,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2008,2,43,5,6,5,3,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2008,1,45,5,5,0,0,1,1,40,2,-1,21,-1,-1,-1,-1,-1,-1,-1
2008,1,48,5,4,3,2,1,2,80,2,-1,7,-1,-1,-1,-1,-1,-1,-1
2008,1,40,3,3,1,1,-1,1,-1,-1,-1,7,-1,-1,-1,-1,-1,-1,-1
2008,2,58,2,2,1,1,2,1,35,2,-1,2,-1,-1,-1,-1,-1,-1,-1
2008,2,87,1,-1,-8,-8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2008,2,48,3,3,2,2,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2008,1,30,5,-1,5,3,2,-1,2,2,-1,1,-1,-1,-1,-1,-1,-1,-1
2008,1,27,4,-1,2,3,1,-1,35,2,-1,4,-1,-1,-1,-1,-1,-1,-1
2008,1,48,1,-1,-8,-8,2,-1,65,2,-1,5,-1,-1,-1,-1,-1,-1,-1
2008,1,34,7,-1,3,1,2,-1,40,2,-1,5,-1,-1,-1,-1,-1,-1,-1
2008,2,53,3,6,1,1,1,1,84,2,-1,4,-1,-1,-1,-1,-1,-1,-1
2008,2,75,1,-1,3,8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2008,2,30,5,5,5,5,1,1,50,2,-1,5,-1,-1,-1,-1,-1,-1,-1
2008,2,19,5,-1,3,3,2,-1,23,2,-1,2,-1,-1,-1,-1,-1,-1,-1
2008,2,41,5,5,3,3,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2008,1,52,5,-1,3,3,1,-1,50,2,-1,11,-1,-1,-1,-1,-1,-1,-1
2008,1,61,3,2,1,0,-1,2,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,-1
2008,2,20,5,-1,5,5,2,-1,14,2,-1,1,-1,-1,-1,-1,-1,-1,-1
2008,1,36,5,4,1,0,1,1,60,2,-1,5,-1,-1,-1,-1,-1,-1,-1
2008,2,38,5,5,2,1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2008,1,53,6,5,1,2,1,2,48,1,-1,8,-1,-1,-1,-1,-1,-1,-1
2008,1,19,5,-1,3,-8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2008,1,18,5,-1,5,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2008,1,31,5,5,5,3,1,2,60,2,-1,7,-1,-1,-1,-1,-1,-1,-1
2008,1,26,6,-1,3,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2008,2,28,6,-1,5,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2008,1,22,5,-1,6,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2008,1,33,5,-1,3,3,1,-1,40,2,-1,7,-1,-1,-1,-1,-1,-1,-1
2008,2,53,3,3,1,1,-1,1,-1,-1,-1,4,-1,-1,-1,-1,-1,-1,-1
2008,2,24,5,-1,3,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2008,2,53,2,2,1,1,1,1,70,2,-1,5,-1,-1,-1,-1,-1,-1,-1
2008,1,43,6,6,3,2,1,1,60,2,-1,17,-1,-1,-1,-1,-1,-1,-1
2008,1,44,5,5,3,2,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2008,2,84,8,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2008,2,79,0,-1,-8,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2008,2,37,4,5,2,2,1,1,57,2,-1,4,-1,-1,-1,-1,-1,-1,-1
